#Procedure: <nfoinstruments.Measurements.LCRprocedures.ISProcedureConstTemp>,,,,,
#Parameters:,,,,,
#Data:,,,,,
Time,Bias,Frequency,Temperature,R,X
1719423967,1.3,323181.75,nan,45268.7,464.776
1719423969,1.3,330724.88,nan,45216.4,477.498
1719423972,1.3,338444.07,nan,45252.7,592.492
1719423975,1.3,346343.43,nan,45404.8,752.485
1719423977,1.3,354427.16,nan,45526.2,927.943
1719423980,1.3,362699.56,nan,45436.4,997.448
1719423982,1.3,371165.05,nan,45406.7,1081.13
1719423985,1.3,379828.12,nan,45176.7,1113.91
1719423988,1.3,388693.39,nan,44868.4,1120.09
1719423990,1.3,397765.57,nan,44798.3,1212.67
1719423993,1.3,407049.5,nan,45024.9,1442.01
1719423996,1.3,416550.13,nan,45069.8,1563.98
1719423998,1.3,426272.49,nan,45026.1,1692.13
1719424001,1.3,436221.78,nan,44824.5,1710.83
1719424003,1.3,446403.29,nan,44709,1802.89
1719424006,1.3,456822.44,nan,44584.8,1888.04
1719424009,1.3,467484.77,nan,44562.9,2073.34
1719424011,1.3,478395.97,nan,44444.4,2194.9
1719424014,1.3,489561.83,nan,44494.7,2393.37
1719424016,1.3,500988.31,nan,44494.8,2558.86
1719424019,1.3,512681.48,nan,44537,2764.31
1719424022,1.3,524647.58,nan,44540.3,3004.71
1719424025,1.3,536892.96,nan,44235.6,2951.89
1719424027,1.3,549424.16,nan,44184,3074.08
1719424030,1.3,562247.83,nan,44165.2,3279.29
1719424033,1.3,575370.82,nan,44334.8,3520.95
1719424035,1.3,588800.1,nan,44112,3625.22
1719424038,1.3,602542.81,nan,43983.7,3726.17
1719424041,1.3,616606.29,nan,43938.7,3854.47
1719424043,1.3,630998.01,nan,43388.6,3922.31
1719424046,1.3,645725.64,nan,43114.8,4077.73
1719424048,1.3,660797.01,nan,43029.3,4260.45
1719424051,1.3,676220.16,nan,42930.7,4413.14
1719424054,1.3,692003.28,nan,42662.3,4522.58
1719424056,1.3,708154.78,nan,42775.6,4725.73
1719424059,1.3,724683.26,nan,42956.9,4924.76
1719424062,1.3,741597.53,nan,42821.3,5123.38
1719424064,1.3,758906.57,nan,43310,5517.69
1719424067,1.3,776619.61,nan,43506.5,5826.87
1719424069,1.3,794746.08,nan,43361.2,5978.26
1719424072,1.3,813295.62,nan,43749.3,6346.62
1719424075,1.3,832278.11,nan,44113.6,6698.33
1719424077,1.3,851703.66,nan,44518.5,7279.22
1719424080,1.3,871582.6,nan,44464.8,7592.53
1719424082,1.3,891925.53,nan,44549.6,7944.14
1719424085,1.3,912743.26,nan,44750.3,8323.62
1719424088,1.3,934046.88,nan,44618.4,8541.84
1719424090,1.3,955847.73,nan,44522.3,8807.56
1719424093,1.3,978157.42,nan,44917.4,9231.21
1719424095,1.3,1000987.82,nan,45007.9,9641.78
1719424098,1.3,1024351.09,nan,44739.4,9801.43
1719424101,1.3,1048259.66,nan,44613.9,10086.9
1719424104,1.3,1072726.26,nan,44654.7,10506
1719424106,1.3,1097763.92,nan,44640.3,10863.5
1719424109,1.3,1123385.96,nan,44700.5,11271.4
1719424112,1.3,1149606.03,nan,44696.4,11622.1
1719424114,1.3,1176438.08,nan,44711.4,11998.7
1719424117,1.3,1203896.39,nan,44659.1,12223.6
1719424120,1.3,1231995.59,nan,44638.4,12523.2
1719424122,1.3,1260750.63,nan,44535.7,12779.3
1719424125,1.3,1290176.82,nan,44335.7,12785.8
1719424127,1.3,1320289.82,nan,44323.8,13117.5
1719424130,1.3,1351105.66,nan,44638.9,13770
1719424133,1.3,1382640.76,nan,45050.1,14381
1719424135,1.3,1414911.88,nan,45505.3,15037.1
1719424138,1.3,1447936.23,nan,45553.3,15438.4
1719424141,1.3,1481731.37,nan,45458.7,15783.2
1719424143,1.3,1516315.29,nan,45631.9,16282.2
1719424146,1.3,1551706.41,nan,44303.5,15963.7
1719424148,1.3,1587923.57,nan,44649.4,16465.6
1719424151,1.3,1624986.04,nan,45290.4,17272.8
1719424154,1.3,1662913.56,nan,45706.4,17905.7
1719424156,1.3,1701726.32,nan,45864.1,18467.6
1719424159,1.3,1741444.97,nan,45308.7,18556.3
1719424161,1.3,1782090.66,nan,45270.5,18926.9
1719424164,1.3,1823685.04,nan,45429.8,19579.6
1719424167,1.3,1866250.24,nan,45375.3,19860.8
1719424169,1.3,1909808.91,nan,45238.4,20166.9
1719424172,1.3,1954384.26,nan,45651.5,20997.4
1719424174,1.3,2000000,nan,45821.1,21695.9
1719424179,1.4,20,nan,47233.1,959.998
1719424184,1.4,20.47,nan,46825.9,1485.86
1719424189,1.4,20.94,nan,47699.8,737.355
1719424193,1.4,21.43,nan,47304.4,968.222
1719424198,1.4,21.93,nan,47379,549.189
1719424202,1.4,22.45,nan,48250.8,1134.47
1719424206,1.4,22.97,nan,46852.6,2107.65
1719424211,1.4,23.51,nan,46662.7,1314.17
1719424215,1.4,24.05,nan,46688.3,831.947
1719424219,1.4,24.62,nan,45778.1,613.273
1719424225,1.4,25.19,nan,45831.5,967.809
1719424232,1.4,25.78,nan,45599.1,1093.41
1719424238,1.4,26.38,nan,45967.5,959.479
1719424245,1.4,27,nan,45973.8,748.668
1719424251,1.4,27.63,nan,45751.4,821.867
1719424257,1.4,28.27,nan,45749.6,914.938
1719424262,1.4,28.93,nan,45541.8,631.013
1719424268,1.4,29.61,nan,45812.9,756.972
1719424273,1.4,30.3,nan,45780.1,990.997
1719424279,1.4,31,nan,45786.2,1051.02
1719424284,1.4,31.73,nan,45740.1,860.165
1719424289,1.4,32.47,nan,46133.7,867.075
1719424294,1.4,33.23,nan,45921.3,925.735
1719424299,1.4,34,nan,46066.2,456.705
1719424304,1.4,34.79,nan,46053.7,1082.36
1719424309,1.4,35.61,nan,45355.2,565.057
1719424313,1.4,36.44,nan,46003.6,499.07
1719424318,1.4,37.29,nan,45883.8,625.045
1719424322,1.4,38.16,nan,45616,355.152
1719424327,1.4,39.05,nan,45964.9,834.157
1719424331,1.4,39.96,nan,46796.1,567.601
1719424335,1.4,40.89,nan,46880,731.895
1719424339,1.4,41.85,nan,46503.9,495.858
1719424343,1.4,42.82,nan,46735.7,563.145
1719424347,1.4,43.82,nan,46682.2,743.613
1719424351,1.4,44.85,nan,46276.7,214.579
1719424354,1.4,45.89,nan,46787.5,1385.96
1719424358,1.4,46.96,nan,47140.7,56.6561
1719424362,1.4,48.06,nan,47576.9,781.734
1719424365,1.4,49.18,nan,47457.7,1064.12
1719424370,1.4,50.33,nan,47378,779.592
1719424374,1.4,51.51,nan,47675.1,709.211
1719424379,1.4,52.71,nan,48215.6,542.383
1719424383,1.4,53.94,nan,48527.9,746.435
1719424388,1.4,55.2,nan,48493.5,239.518
1719424392,1.4,56.48,nan,48541.2,693.175
1719424396,1.4,57.8,nan,48671.9,643.263
1719424400,1.4,59.15,nan,48376.2,23.7648
1719424404,1.4,60.53,nan,48297.2,529.475
1719424408,1.4,61.95,nan,48535.3,325.51
1719424412,1.4,63.39,nan,48016.4,182.486
1719424415,1.4,64.87,nan,47877,200.761
1719424419,1.4,66.39,nan,47794.7,485.352
1719424423,1.4,67.93,nan,48042.9,121.425
1719424426,1.4,69.52,nan,48080.1,590.716
1719424430,1.4,71.14,nan,48525,560.362
1719424433,1.4,72.8,nan,48585,522.698
1719424436,1.4,74.5,nan,48577.9,-348.499
1719424441,1.4,76.24,nan,48441.8,420.207
1719424445,1.4,78.02,nan,48582.9,-317.757
1719424448,1.4,79.84,nan,48170.3,897.659
1719424452,1.4,81.71,nan,48352.5,555.27
1719424456,1.4,83.61,nan,47950.2,26.0898
1719424460,1.4,85.56,nan,47319.4,154.034
1719424463,1.4,87.56,nan,47766.6,463.927
1719424467,1.4,89.61,nan,47573.1,299.137
1719424470,1.4,91.7,nan,48816.4,268.998
1719424474,1.4,93.84,nan,48841,173.225
1719424477,1.4,96.03,nan,48619.8,-24.2142
1719424480,1.4,98.27,nan,49116.9,74.6518
1719424484,1.4,100.56,nan,48377.4,128.759
1719424488,1.4,102.91,nan,48404.4,71.1559
1719424492,1.4,105.31,nan,48534.4,86.1186
1719424495,1.4,107.77,nan,48377.8,179.23
1719424499,1.4,110.28,nan,48734.2,-10.1698
1719424502,1.4,112.86,nan,48804.4,28.9421
1719424505,1.4,115.49,nan,48675.8,119.329
1719424509,1.4,118.19,nan,48883.2,183.698
1719424512,1.4,120.95,nan,48602.9,8.30261
1719424515,1.4,123.77,nan,48619.9,340.932
1719424519,1.4,126.66,nan,48494.2,221.289
1719424522,1.4,129.61,nan,48045.4,-180.736
1719424525,1.4,132.64,nan,47881,346.044
1719424529,1.4,135.74,nan,48256.5,101.114
1719424532,1.4,138.9,nan,48462.9,361.759
1719424535,1.4,142.15,nan,48397.1,129.029
1719424538,1.4,145.46,nan,48524.7,215.352
1719424541,1.4,148.86,nan,48523.6,146.862
1719424544,1.4,152.33,nan,48821,70.3388
1719424547,1.4,155.89,nan,47947.9,152.776
1719424551,1.4,159.53,nan,47789.2,210.273
1719424554,1.4,163.25,nan,47185.1,183.596
1719424557,1.4,167.06,nan,47192.6,225.405
1719424560,1.4,170.96,nan,47597.3,-41.5846
1719424562,1.4,174.95,nan,51506,192.611
1719424566,1.4,179.03,nan,49961.2,33.4683
1719424569,1.4,183.21,nan,49666.8,57.4402
1719424572,1.4,187.49,nan,49727.8,126.177
1719424575,1.4,191.86,nan,49551.8,295.675
1719424578,1.4,196.34,nan,49116.6,83.7398
1719424581,1.4,200.93,nan,49279.2,-36.0599
1719424584,1.4,205.61,nan,49310,39.7578
1719424587,1.4,210.41,nan,49622,-63.3947
1719424590,1.4,215.32,nan,49669.2,41.103
1719424593,1.4,220.35,nan,49507.1,85.5536
1719424596,1.4,225.49,nan,49895.4,-62.9956
1719424599,1.4,230.76,nan,50189.4,154.437
1719424602,1.4,236.14,nan,50186.8,-346.127
1719424605,1.4,241.65,nan,49705.7,-9.07966
1719424608,1.4,247.29,nan,49796.1,3.99098
1719424611,1.4,253.07,nan,49702.1,90.9438
1719424615,1.4,258.97,nan,49730.8,94.5726
1719424618,1.4,265.02,nan,49895.2,84.0766
1719424620,1.4,271.2,nan,49819.3,50.122
1719424624,1.4,277.53,nan,49833.9,12.8359
1719424627,1.4,284.01,nan,49847.1,95.5936
1719424630,1.4,290.64,nan,49774.5,28.2183
1719424633,1.4,297.42,nan,49811.6,15.0838
1719424636,1.4,304.37,nan,49839.4,77.3215
1719424639,1.4,311.47,nan,50074.5,-68.3629
1719424642,1.4,318.74,nan,49881.9,111.174
1719424645,1.4,326.18,nan,49850.7,-145.916
1719424648,1.4,333.79,nan,49745.7,43.1219
1719424651,1.4,341.58,nan,49719.2,158.577
1719424654,1.4,349.55,nan,49799.5,-37.1377
1719424657,1.4,357.71,nan,49991.5,33.8725
1719424660,1.4,366.06,nan,49934.3,-49.7613
1719424662,1.4,374.61,nan,50036.7,-15.5651
1719424665,1.4,383.35,nan,50112.2,81.1556
1719424668,1.4,392.3,nan,50030.9,-41.3185
1719424671,1.4,401.45,nan,50064,-100.771
1719424674,1.4,410.82,nan,50030.5,71.9411
1719424677,1.4,420.41,nan,50140.8,1.55643
1719424680,1.4,430.22,nan,50181,-26.2008
1719424683,1.4,440.27,nan,50248.7,-52.8053
1719424686,1.4,450.54,nan,50309,-37.0834
1719424689,1.4,461.06,nan,50152.1,51.9248
1719424692,1.4,471.82,nan,50205.8,8.96386
1719424695,1.4,482.83,nan,50195.9,20.1111
1719424698,1.4,494.1,nan,50169.5,17.6535
1719424701,1.4,505.63,nan,50182.9,-0.371538
1719424704,1.4,517.43,nan,50195.5,-38.4353
1719424707,1.4,529.51,nan,50145.1,-87.9859
1719424710,1.4,541.87,nan,50199.7,-47.0833
1719424713,1.4,554.52,nan,50236.3,-81.2892
1719424715,1.4,567.46,nan,50219.1,-11.1847
1719424718,1.4,580.71,nan,50286.6,-2.90151
1719424721,1.4,594.26,nan,50227.4,-27.3959
1719424724,1.4,608.13,nan,50173.2,-56.6098
1719424727,1.4,622.32,nan,50090.9,-47.5216
1719424730,1.4,636.85,nan,50166.9,-98.9587
1719424733,1.4,651.71,nan,50106.3,-113.899
1719424735,1.4,666.92,nan,49981.2,64.5626
1719424738,1.4,682.49,nan,49754.2,-14.2131
1719424741,1.4,698.42,nan,49855.4,-75.7896
1719424744,1.4,714.72,nan,49938.5,-128.556
1719424747,1.4,731.4,nan,50092.6,30.1763
1719424749,1.4,748.47,nan,49888.7,-41.7185
1719424752,1.4,765.94,nan,50007.4,-72.6226
1719424755,1.4,783.82,nan,50078.2,-29.2048
1719424758,1.4,802.11,nan,50026.4,-82.4232
1719424761,1.4,820.84,nan,50329.6,9.38649
1719424763,1.4,839.99,nan,50289.7,-57.6199
1719424766,1.4,859.6,nan,50215.4,-109.788
1719424769,1.4,879.66,nan,50189.5,-63.0186
1719424772,1.4,900.2,nan,50510.7,-83.1724
1719424775,1.4,921.21,nan,50443.4,-110.454
1719424778,1.4,942.71,nan,50511.2,-91.7584
1719424780,1.4,964.71,nan,50645.2,-91.4492
1719424783,1.4,987.23,nan,50690.3,-70.166
1719424786,1.4,1010.27,nan,50734.7,-126.114
1719424789,1.4,1033.85,nan,50399.8,-132.171
1719424792,1.4,1057.98,nan,50460,-74.0444
1719424794,1.4,1082.67,nan,50728.4,-119.944
1719424797,1.4,1107.94,nan,50856.9,-79.8186
1719424800,1.4,1133.8,nan,50694.1,-86.0524
1719424803,1.4,1160.26,nan,50604.8,-82.3345
1719424806,1.4,1187.35,nan,50686.7,-42.2234
1719424808,1.4,1215.06,nan,51232.5,-114.706
1719424811,1.4,1243.42,nan,50674.3,-149.111
1719424814,1.4,1272.44,nan,50898.7,-114.175
1719424817,1.4,1302.14,nan,51103,-96.2457
1719424820,1.4,1332.53,nan,50886.5,-84.6657
1719424822,1.4,1363.63,nan,50823.9,-114.291
1719424825,1.4,1395.46,nan,50759.5,-155.615
1719424828,1.4,1428.03,nan,50733.7,-139.502
1719424831,1.4,1461.36,nan,50751.4,-137.812
1719424833,1.4,1495.47,nan,50793.2,-170.854
1719424836,1.4,1530.37,nan,50894.1,-115.725
1719424839,1.4,1566.09,nan,50880.4,-118.305
1719424842,1.4,1602.65,nan,51245,-128.993
1719424845,1.4,1640.05,nan,51198.6,-131.363
1719424847,1.4,1678.33,nan,50996.1,-129.071
1719424850,1.4,1717.5,nan,50940.1,-177.284
1719424853,1.4,1757.59,nan,50731.7,-173.913
1719424855,1.4,1798.61,nan,50806.6,-168.735
1719424858,1.4,1840.59,nan,50734,-125.095
1719424861,1.4,1883.55,nan,50661.1,-159.558
1719424864,1.4,1927.52,nan,51070.9,-167.21
1719424866,1.4,1972.5,nan,51167.2,-202.063
1719424869,1.4,2018.54,nan,51105.1,-170.62
1719424872,1.4,2065.66,nan,50959.4,-80.3869
1719424875,1.4,2113.87,nan,50933.7,-168.762
1719424878,1.4,2163.21,nan,50507.9,-213.578
1719424880,1.4,2213.7,nan,50520.7,-119.465
1719424883,1.4,2265.37,nan,50953.5,-102.543
1719424886,1.4,2318.24,nan,50819.5,-157.66
1719424889,1.4,2372.35,nan,50869.7,-168.636
1719424892,1.4,2427.72,nan,50836.9,-143.485
1719424894,1.4,2484.38,nan,50863.8,-143.955
1719424897,1.4,2542.37,nan,50874,-180.327
1719424900,1.4,2601.71,nan,50824.6,-209.577
1719424903,1.4,2662.43,nan,50708.4,-152.699
1719424906,1.4,2724.57,nan,50598.7,-162.719
1719424908,1.4,2788.17,nan,50650.4,-189.466
1719424911,1.4,2853.24,nan,50789.1,-169.793
1719424914,1.4,2919.84,nan,50569.8,-178.916
1719424917,1.4,2987.99,nan,50560.9,-212.06
1719424919,1.4,3057.73,nan,50589.8,-219.231
1719424922,1.4,3129.1,nan,50574.4,-192.388
1719424925,1.4,3202.13,nan,50506.7,-187.821
1719424928,1.4,3276.87,nan,50584.4,-183.038
1719424930,1.4,3353.35,nan,50587.4,-223.373
1719424933,1.4,3431.62,nan,50510.9,-179.001
1719424936,1.4,3511.71,nan,50505.1,-195.367
1719424939,1.4,3593.68,nan,50514.3,-223.577
1719424941,1.4,3677.55,nan,50481.7,-178.757
1719424944,1.4,3763.39,nan,50505.9,-187.832
1719424947,1.4,3851.23,nan,50637,-198.643
1719424949,1.4,3941.12,nan,50525.5,-201.804
1719424952,1.4,4033.1,nan,50581.4,-252.527
1719424955,1.4,4127.24,nan,50472.2,-211.427
1719424958,1.4,4223.57,nan,50073,-219.018
1719424961,1.4,4322.15,nan,49801.7,-209.878
1719424963,1.4,4423.02,nan,49866.9,-218.221
1719424966,1.4,4526.26,nan,49712.9,-187.673
1719424969,1.4,4631.9,nan,49759.2,-226.025
1719424972,1.4,4740.01,nan,49798.2,-216.232
1719424975,1.4,4850.65,nan,49815.5,-230.481
1719424977,1.4,4963.86,nan,49873.5,-219.935
1719424980,1.4,5079.72,nan,50280.3,-212.289
1719424983,1.4,5198.28,nan,50024,-164.42
1719424986,1.4,5319.61,nan,50088.1,-215.548
1719424988,1.4,5443.77,nan,50797.6,-218.041
1719424991,1.4,5570.83,nan,50789.4,-195.947
1719424994,1.4,5700.85,nan,50841.1,-209.656
1719424997,1.4,5833.91,nan,50791.4,-216.738
1719425000,1.4,5970.08,nan,51410.4,-232.917
1719425002,1.4,6109.42,nan,51702.8,-216.34
1719425005,1.4,6252.01,nan,51805.8,-208.927
1719425008,1.4,6397.94,nan,51632.6,-223.644
1719425011,1.4,6547.27,nan,51251.1,-230.437
1719425013,1.4,6700.08,nan,51195,-213.324
1719425016,1.4,6856.46,nan,51240,-209.578
1719425019,1.4,7016.49,nan,51135.9,-244.842
1719425022,1.4,7180.26,nan,51294.4,-201.594
1719425024,1.4,7347.85,nan,51176.5,-205.801
1719425027,1.4,7519.35,nan,51209.9,-213.245
1719425030,1.4,7694.85,nan,51266.5,-244.843
1719425032,1.4,7874.45,nan,51244.7,-241.854
1719425035,1.4,8058.24,nan,51235.3,-228.855
1719425038,1.4,8246.33,nan,51054.9,-222.919
1719425041,1.4,8438.8,nan,51209.9,-222.107
1719425044,1.4,8635.76,nan,51452.9,-218.043
1719425046,1.4,8837.32,nan,51593.4,-210.67
1719425049,1.4,9043.58,nan,51690.1,-251.088
1719425052,1.4,9254.66,nan,51773.4,-219.737
1719425055,1.4,9470.67,nan,51709.8,-252.53
1719425058,1.4,9691.72,nan,51349.6,-244.42
1719425060,1.4,9917.92,nan,51424.7,-263.129
1719425063,1.4,10149.41,nan,51484.3,-237.539
1719425066,1.4,10386.3,nan,50814.4,-249.084
1719425069,1.4,10628.72,nan,50906.3,-251.357
1719425071,1.4,10876.79,nan,51043.9,-246.075
1719425074,1.4,11130.66,nan,50557.7,-262.151
1719425077,1.4,11390.45,nan,50517.4,-252.87
1719425080,1.4,11656.31,nan,49723.7,-263.9
1719425082,1.4,11928.37,nan,49480.6,-261.241
1719425085,1.4,12206.78,nan,49481.8,-226.092
1719425088,1.4,12491.69,nan,49276.6,-257.035
1719425090,1.4,12783.25,nan,49185.4,-268.854
1719425093,1.4,13081.61,nan,49160.2,-257.538
1719425096,1.4,13386.94,nan,49603.3,-254.084
1719425099,1.4,13699.39,nan,49475.5,-283.751
1719425101,1.4,14019.14,nan,49671.9,-244.802
1719425104,1.4,14346.35,nan,49703.2,-251.588
1719425107,1.4,14681.2,nan,49709.6,-268.114
1719425109,1.4,15023.86,nan,49693.1,-263.32
1719425112,1.4,15374.52,nan,49530.3,-248.984
1719425115,1.4,15733.36,nan,49751.9,-244.383
1719425118,1.4,16100.58,nan,49563.9,-262.413
1719425120,1.4,16476.37,nan,49501.1,-245.733
1719425123,1.4,16860.94,nan,49538.5,-267.55
1719425126,1.4,17254.47,nan,49529,-253.879
1719425129,1.4,17657.2,nan,49556.2,-253.964
1719425131,1.4,18069.32,nan,49527.9,-260.283
1719425134,1.4,18491.06,nan,49484.1,-254.08
1719425137,1.4,18922.65,nan,49241.2,-260.546
1719425140,1.4,19364.31,nan,49495.7,-262.438
1719425142,1.4,19816.27,nan,50430.9,-248.544
1719425145,1.4,20278.79,nan,51048.6,-234.786
1719425148,1.4,20752.1,nan,50995.8,-237.512
1719425150,1.4,21236.46,nan,50954.6,-260.082
1719425153,1.4,21732.12,nan,50950.6,-257.112
1719425156,1.4,22239.35,nan,50988,-264.566
1719425158,1.4,22758.43,nan,51069.6,-248.83
1719425161,1.4,23289.61,nan,51035,-269.277
1719425164,1.4,23833.2,nan,50991.2,-247.82
1719425167,1.4,24389.47,nan,50831.1,-241.319
1719425169,1.4,24958.72,nan,50782.2,-248.403
1719425172,1.4,25541.27,nan,50829.7,-250.635
1719425175,1.4,26137.4,nan,50877.5,-260.997
1719425177,1.4,26747.46,nan,50852.5,-256.825
1719425180,1.4,27371.75,nan,50853.4,-274.546
1719425183,1.4,28010.61,nan,50817.9,-266.952
1719425185,1.4,28664.38,nan,50737.5,-245.351
1719425188,1.4,29333.42,nan,50595.5,-255.409
1719425191,1.4,30018.07,nan,50609.5,-249.705
1719425193,1.4,30718.69,nan,50581.5,-271.762
1719425196,1.4,31435.67,nan,50267.9,-260.877
1719425199,1.4,32169.39,nan,50337,-240.669
1719425202,1.4,32920.23,nan,50334.6,-253.39
1719425204,1.4,33688.6,nan,50123,-259.337
1719425207,1.4,34474.89,nan,50340.2,-260.686
1719425210,1.4,35279.55,nan,50674.5,-234.763
1719425212,1.4,36102.98,nan,50794.2,-269.954
1719425215,1.4,36945.63,nan,50811.3,-262.718
1719425218,1.4,37807.95,nan,50923.7,-258.522
1719425220,1.4,38690.39,nan,51183.6,-240.086
1719425223,1.4,39593.44,nan,51184.6,-252.402
1719425226,1.4,40517.55,nan,51007.4,-253.203
1719425229,1.4,41463.24,nan,50969.2,-239.835
1719425231,1.4,42431,nan,50945.2,-257.935
1719425234,1.4,43421.35,nan,50815.6,-260.012
1719425237,1.4,44434.82,nan,50913,-255.736
1719425239,1.4,45471.93,nan,50830.2,-244.64
1719425242,1.4,46533.26,nan,50446.7,-240.49
1719425244,1.4,47619.35,nan,50398.6,-252.595
1719425247,1.4,48730.8,nan,50230.2,-238.456
1719425250,1.4,49868.19,nan,49842.7,-247.745
1719425252,1.4,51032.12,nan,49695.8,-250.636
1719425255,1.4,52223.22,nan,49700.4,-260.593
1719425258,1.4,53442.12,nan,49692.5,-269.979
1719425260,1.4,54689.47,nan,49934.9,-240.489
1719425263,1.4,55965.94,nan,50128.7,-253.733
1719425266,1.4,57272.19,nan,50159.1,-241.653
1719425268,1.4,58608.94,nan,50211.4,-245.367
1719425271,1.4,59976.88,nan,50192.1,-244.607
1719425273,1.4,61376.76,nan,50133.4,-237.207
1719425276,1.4,62809.3,nan,50052.7,-233.269
1719425279,1.4,64275.29,nan,49880.4,-244.86
1719425282,1.4,65775.49,nan,50160.9,-232.935
1719425284,1.4,67310.7,nan,50052.7,-232.384
1719425287,1.4,68881.75,nan,49939.7,-225.231
1719425290,1.4,70489.46,nan,49873.1,-235.517
1719425292,1.4,72134.7,nan,49990.8,-241.521
1719425295,1.4,73818.34,nan,49901.9,-234.573
1719425298,1.4,75541.27,nan,49873,-226.893
1719425300,1.4,77304.42,nan,49735.5,-228.437
1719425303,1.4,79108.72,nan,49706.3,-221.51
1719425306,1.4,80955.14,nan,49801.8,-216.728
1719425308,1.4,82844.65,nan,49910.9,-206.746
1719425311,1.4,84778.26,nan,49961.6,-211.882
1719425314,1.4,86757,nan,49717,-214.167
1719425316,1.4,88781.93,nan,49471,-221.493
1719425319,1.4,90854.12,nan,49717,-184.863
1719425322,1.4,92974.67,nan,49514.5,-186.133
1719425324,1.4,95144.72,nan,49516.5,-178.061
1719425327,1.4,97365.42,nan,49773.3,-169.196
1719425329,1.4,99637.95,nan,49939.8,-155.268
1719425332,1.4,101963.52,nan,49824.1,-155.87
1719425335,1.4,104343.37,nan,49955.5,-141.494
1719425337,1.4,106778.77,nan,49980.7,-127.294
1719425340,1.4,109271.01,nan,49846.3,-122.172
1719425342,1.4,111821.42,nan,49760.4,-144.487
1719425345,1.4,114431.35,nan,49759.1,-126.647
1719425348,1.4,117102.2,nan,49797.4,-111.48
1719425350,1.4,119835.39,nan,49438,-108.034
1719425353,1.4,122632.38,nan,49727.3,-91.5637
1719425356,1.4,125494.64,nan,49465.1,-101.722
1719425358,1.4,128423.71,nan,49504.2,-67.8107
1719425361,1.4,131421.15,nan,49468.4,-42.0753
1719425364,1.4,134488.55,nan,49449.5,-18.4567
1719425366,1.4,137627.54,nan,49442.2,-4.93624
1719425369,1.4,140839.8,nan,49406.4,2.43366
1719425372,1.4,144127.03,nan,49433.9,30.0826
1719425374,1.4,147490.98,nan,49380.2,51.6455
1719425377,1.4,150933.45,nan,49342.1,55.9339
1719425380,1.4,154456.27,nan,49293.9,47.8739
1719425382,1.4,158061.31,nan,49231.6,59.7188
1719425385,1.4,161750.5,nan,49171.5,84.4323
1719425388,1.4,165525.79,nan,49019.9,123.202
1719425390,1.4,169389.2,nan,49076.1,134.595
1719425393,1.4,173342.78,nan,49224.3,206.645
1719425396,1.4,177388.63,nan,48971.6,178.425
1719425398,1.4,181528.92,nan,49047,202.586
1719425401,1.4,185765.85,nan,49058.1,244.924
1719425404,1.4,190101.66,nan,49150.6,272.707
1719425406,1.4,194538.67,nan,48888.9,303.632
1719425409,1.4,199079.25,nan,48857.8,326.281
1719425411,1.4,203725.8,nan,48623.7,336.705
1719425414,1.4,208480.8,nan,48972.9,399.56
1719425417,1.4,213346.79,nan,49053,473.387
1719425419,1.4,218326.35,nan,48642.1,461.703
1719425422,1.4,223422.13,nan,48511,484.774
1719425424,1.4,228636.85,nan,48416,547.552
1719425427,1.4,233973.28,nan,48698.6,608.979
1719425430,1.4,239434.27,nan,48912.7,693.275
1719425432,1.4,245022.72,nan,48863.1,740.626
1719425435,1.4,250741.6,nan,48749.2,782.736
1719425438,1.4,256593.96,nan,48806.1,858.946
1719425440,1.4,262582.92,nan,48704.8,867.757
1719425443,1.4,268711.66,nan,48727.4,949.091
1719425446,1.4,274983.45,nan,48648.9,1004.63
1719425448,1.4,281401.62,nan,48693.6,1111.13
1719425451,1.4,287969.59,nan,48543.8,1163.7
1719425454,1.4,294690.86,nan,48428.5,1215.33
1719425456,1.4,301569.01,nan,48324.9,1281.75
1719425459,1.4,308607.69,nan,48185.9,1313.85
1719425462,1.4,315810.66,nan,48137.7,1347.82
1719425464,1.4,323181.75,nan,47803.7,1441.6
1719425467,1.4,330724.88,nan,47889.9,1582.31
1719425470,1.4,338444.07,nan,47825.9,1686.66
1719425472,1.4,346343.43,nan,47849.7,1853.27
1719425475,1.4,354427.16,nan,47860.1,1966.34
1719425478,1.4,362699.56,nan,47726.3,2046.36
1719425480,1.4,371165.05,nan,47707.4,2165.76
1719425483,1.4,379828.12,nan,47741.9,2290.52
1719425486,1.4,388693.39,nan,47621.9,2416.76
1719425488,1.4,397765.57,nan,47544.4,2484.87
1719425491,1.4,407049.5,nan,47452.9,2575.89
1719425493,1.4,416550.13,nan,47348.6,2704.78
1719425496,1.4,426272.49,nan,47353.3,2836.74
1719425499,1.4,436221.78,nan,47154.5,2944.73
1719425501,1.4,446403.29,nan,47136.4,3100.25
1719425504,1.4,456822.44,nan,47138.5,3279.07
1719425506,1.4,467484.77,nan,47023.4,3388.15
1719425509,1.4,478395.97,nan,47209.8,3623.43
1719425512,1.4,489561.83,nan,47175.3,3763.06
1719425514,1.4,500988.31,nan,47044.4,3968.04
1719425517,1.4,512681.48,nan,46918.2,4107.71
1719425520,1.4,524647.58,nan,46809.5,4258.79
1719425522,1.4,536892.96,nan,46667.1,4319.11
1719425525,1.4,549424.16,nan,46710.4,4578
1719425528,1.4,562247.83,nan,46748,4752.06
1719425530,1.4,575370.82,nan,46740.7,4959.49
